,"31-may-2019"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,,ISIN,Bolsa de valores,Ubicación,Moneda,Mercado de divisas,Tipo de Cambio
"MEXCHEM*","MEXICHEM SA DE CV","Equity","1.55","41.01","22,719,484.00","931,726,038.84","931,726,038.84","Materiales","2434760","MX01ME050007","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Equity","1.52","118.29","7,753,282.00","917,135,727.78","917,135,727.78","Industriales","B1KFX13","MX01OM000018","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"AC*","ARCA CONTINENTAL","Equity","1.52","104.75","8,748,249.00","916,379,082.75","916,379,082.75","Productos básicos de consumo","2823885","MX01AC100006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GRUMAB","GRUMA","Equity","1.42","186.91","4,572,758.00","854,694,197.78","854,694,197.78","Productos básicos de consumo","2392545","MXP4948K1056","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GCARSOA1","GRUPO CARSO SERIES A1","Equity","1.29","72.13","10,798,513.00","778,896,742.69","778,896,742.69","Industriales","2393452","MXP461181085","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"PE&OLES*","INDUST PENOLES","Equity","1.01","219.31","2,776,884.00","608,998,430.04","608,998,430.04","Materiales","2448200","MXP554091415","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"BBAJIOO","BANCO DEL BAJIO INSTITUCION DE BAN","Equity","0.98","37.87","15,555,995.00","589,105,530.65","589,105,530.65","Financieros","BYSX0F3","MX41BB000000","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"MEGACPO","MEGACABLE HOLDINGS CPO","Equity","0.91","80.91","6,761,653.00","547,085,344.23","547,085,344.23","Comunicación","B292SM8","MX01ME090003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"LIVEPOLC.1","EL PUERTO DE LIVERPOOL C1","Equity","0.81","109.72","4,449,933.00","488,246,648.76","488,246,648.76","Consumo discrecional","2306814","MXP369181377","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"ALSEA*","ALSEA DE CV","Equity","0.76","38.29","11,885,255.00","455,086,413.95","455,086,413.95","Consumo discrecional","2563017","MXP001391012","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GENTERA*","GENTERA SAB DE CV","Equity","0.64","17.25","22,335,969.00","385,295,465.25","385,295,465.25","Financieros","BHWQZW1","MX01GE0E0004","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GCC*","GRUPO CEMENTOS","Equity","0.63","105.53","3,597,709.00","379,666,230.77","379,666,230.77","Materiales","2946663","MX01GC2M0006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"BOLSAA","BOLSA MEXICANA DE VALORES","Equity","0.60","35.74","10,024,118.00","358,261,977.32","358,261,977.32","Financieros","B39VVF6","MX01BM1B0000","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"CUERVO*","BECLE SA DE CV","Equity","0.59","28.61","12,354,045.00","353,449,227.45","353,449,227.45","Productos básicos de consumo","BYM4063","MX01CU010003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"MXN","MXN CASH","Cash","0.51","100.00","307,894,740.00","307,894,739.68","307,894,739.68","Liquidez","-","-","-","México","MXN","MXN","1.00"
"LABB","GENOMMA LAB INTERNATIONAL","Equity","0.42","16.50","15,338,565.00","253,086,322.50","253,086,322.50","Cuidado de la Salud","B3B1C73","MX01LA010006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"RA","REGIONAL SAB DE CV","Equity","0.33","94.92","2,069,430.00","196,430,295.60","196,430,295.60","Financieros","BG1Z6X0","MX01R0000006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"ALPEKA","ALPEK SA DE CV","Equity","0.32","22.12","8,608,449.00","190,418,891.88","190,418,891.88","Materiales","B85H8C9","MX01AL0C0004","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
 
