,"31-ene-2018"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,,ISIN,Bolsa de valores,Ubicación,Moneda,Mercado de divisas,Tipo de Cambio
"KOFL","COCA-COLA FEMSA CLASS L","Equity","2.42","142.26","6,892,512.00","980,528,757.12","980,528,757.12","Productos básicos de consumo","2141899","MXP2861W1067","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"BIMBOA","GRUPO BIMBO A","Equity","1.78","45.40","15,910,752.00","722,348,140.80","722,348,140.80","Productos básicos de consumo","2392471","MXP495211262","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"MEXCHEM*","MEXICHEM SA DE CV","Equity","1.77","52.75","13,640,088.00","719,514,642.00","719,514,642.00","Materiales","2434760","MX01ME050007","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"AC*","ARCA CONTINENTAL","Equity","1.75","135.05","5,249,904.00","708,999,535.20","708,999,535.20","Productos básicos de consumo","2823885","MX01AC100006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O O","Equity","1.74","32.93","21,466,632.00","706,896,191.76","706,896,191.76","Financieros","2822398","MXP370641013","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"IENOVA*","INFRAESTRUCTURA ENERGETICA NOVA","Equity","1.69","97.01","7,061,604.00","685,046,204.04","685,046,204.04","Servicios","B84XBP2","MX01IE060002","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"BSMXB","BANCO SANTANDER B","Equity","1.66","29.30","22,931,947.00","671,906,047.10","671,906,047.10","Financieros","BF1FXN2","MX41BS060005","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Equity","1.63","34.95","18,889,992.00","660,205,220.40","660,205,220.40","Productos básicos de consumo","2491914","MXP606941179","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GRUMAB","GRUMA","Equity","1.54","222.30","2,810,148.00","624,695,900.40","624,695,900.40","Productos básicos de consumo","2392545","MXP4948K1056","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"ELEKTRA*","GRUPO ELEKTRA","Equity","1.36","672.39","821,304.00","552,236,596.56","552,236,596.56","Financieros","2967084","MX01EL000003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Equity","1.35","190.78","2,882,616.00","549,945,480.48","549,945,480.48","Industriales","2393388","MX01PI000005","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"PE&OLES*","INDUST PENOLES","Equity","1.26","431.35","1,183,644.00","510,564,839.40","510,564,839.40","Materiales","2448200","MXP554091415","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Equity","0.99","94.99","4,235,352.00","402,316,086.48","402,316,086.48","Industriales","B1KFX13","MX01OM000018","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GCARSOA1","GRUPO CARSO SERIES A1","Equity","0.90","69.82","5,217,696.00","364,299,534.72","364,299,534.72","Industriales","2393452","MXP461181085","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"LIVEPOLC.1","EL PUERTO DE LIVERPOOL C1","Equity","0.87","137.76","2,568,588.00","353,848,682.88","353,848,682.88","Consumo discrecional","2306814","MXP369181377","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"MEGACPO","MEGACABLE HOLDINGS CPO","Equity","0.84","85.16","4,009,896.00","341,482,743.36","341,482,743.36","Consumo discrecional","B292SM8","MX01ME090003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"ALSEA*","ALSEA DE CV","Equity","0.83","60.88","5,515,620.00","335,790,945.60","335,790,945.60","Consumo discrecional","2563017","MXP001391012","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"CUERVO*","BECLE SA DE CV SA","Equity","0.62","33.86","7,415,892.00","251,102,103.12","251,102,103.12","Productos básicos de consumo","BYM4063","MX01CU010003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GENTERA*","GENTERA SAB DE CV","Equity","0.55","16.87","13,309,956.00","224,538,957.72","224,538,957.72","Financieros","BHWQZW1","MX01GE0E0004","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"LALAB","GRUPO LALA","Equity","0.49","29.77","6,699,264.00","199,437,089.28","199,437,089.28","Productos básicos de consumo","BFNXZM7","MX01LA040003","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"VOLARA","CONTROLADORA VUELA COMPANIA DE AVI","Equity","0.46","15.93","11,643,192.00","185,476,048.56","185,476,048.56","Industriales","BDZDPH6","MX01VO000009","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"LABB","GENOMMA LAB INTERNATIONAL","Equity","0.43","20.45","8,519,016.00","174,213,877.20","174,213,877.20","Cuidado de la Salud","B3B1C73","MX01LA010006","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"GFREGIOO","BANREGIO GRUPO FINANCIERO","Equity","0.42","115.92","1,465,464.00","169,876,586.88","169,876,586.88","Financieros","B6QL9F6","MX01GF0X0008","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"ALPEKA","ALPEK SA DE CV","Equity","0.32","26.86","4,871,460.00","130,847,415.60","130,847,415.60","Materiales","B85H8C9","MX01AL0C0004","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"NEMAKA","NEMAK","Equity","0.30","15.54","7,915,116.00","123,000,902.64","123,000,902.64","Consumo discrecional","BYQ32R1","MX01NE000001","Bolsa Mexicana De Valores","México","MXN","MXN","1.00"
"MXN","MXN CASH","Cash","0.11","100.00","46,624,525.00","46,624,525.44","46,624,525.44","Liquidez","-","-","-","México","MXN","MXN","1.00"
 
